address,holding
0xfD74e17108ca45b149Be7abbBAfC7ddA83fB3a60,1
0xf7b5C20dCBe579096aD9DcB13eb3fa4C9627B432,1
0xE9c533A09D01E2E0dA446a41346F43AcFbB39012,1
0xdA2ec5aD9b89fb663f2a7E5eb3149570E2e59362,1
0xD6d190a79Faecc78cEa923702ee06221731DE0c1,1
0xD21AEb00d9501Ce0EA2FD442BCF3Cd8DdB6de7Be,1
0xD0c6CcEA1f0a9C7792aE83dD8f70348d2BAf8ae5,1
0xCe3647fF6fc5A00Df8B6DBF8DAE69dc86D11d86F,1
0xCAcD4783cB406f7c6A5145E7c10655faeFb55CB5,1
0xbe1999EB32E74b6371AeDeFDDDEd9bCFc598D132,1
0xb5A3f183d91E628B9B8DF5cF33E944c320E5905a,1
0xB1dB513aC47E476944F392D8E047E3A0A5a5FF9C,1
0xAE1A1CDB13Ec86506831531D9e52456b2c0eb625,1
0xaaB3B31B0eAbD268Fbda416910B230F23a945F2B,1
0xa267a848eAbc5cD41c8E56bA4b58B10fACdAfF1C,1
0x866F98E4d2B0742110cd674214767140477BB342,1
0x81cF8aed4CD8eAD1a80cFf195f0162BE5b43BcC5,1
0x80bB916913Ab907b40dB9ec9891aF7a8fedeBD60,1
0x7e1B9a73A1dEAA3fdFAf80a3C3A545936d79Eda5,1
0x72Edd09Bb3108701eF55A61F6F009efB85A9C2f4,1
0x6C9888747D15aFEb3794c7c6d4cEB0B049E497B9,1
0x6C12f884501BD892782F921d2aa0400bAe3C92ab,1
0x650f6E0E9Dd0f8070d58176C7aE34A84F433fF32,1
0x5bBD9F7B7A66E1f7B5B6bd93A794FF2F44a6B21C,1
0x558F2db0229415dCC9c4761d9D9fea0DD819E004,1
0x4eC7bD7eD2C0f59849Be07C4207f5BB2a05C3Fa8,1
0x43831CCd4D1adE29e185b249c356Cf5367350cE2,1
0x432c48f061377B8CAe88df1208d25D3674446a9A,1
0x42b9dF65B219B3dD36FF330A4dD8f327A6Ada990,1
0x40Fec59B0Bd697dd1E4F77Db39236Ae82DdBDE92,1
0x3Df458a4B6cE57aAAc322015e5fAcEB708BfaE5b,1
0x336670C3344e271dF962bbae39057a7E53FBdF91,1
0x2f225F8A538e7fD613e8ba79DCDdC7D1422AEd1C,1
0x2e02389d7aeCAfcA901503B3CEbb5cBFF261f607,1
0x2C29992AbAA29763C22e3508F10F7d734cb4e7cc,1
0x2A2A034ff6bCBAA143D260d980D6eB9A8126f827,1
0x23C5Fc38090643b410c8c06C4c0F3246059E98EE,1
0x22Db23A5916f852F945eB7B8B9ba49822B0616D8,1
